sitting,topic,government,median,upper,lower
488,48,29,-2.0881313257324816,-1.9163009168644154,-2.2419203163871133
488,49,29,-1.8281509209666291,-1.6747727318859398,-1.957784184461377
488,50,29,-1.6951309856788122,-1.528373832307563,-1.841790561485413
488,51,29,-2.026623647188779,-1.8851309137461318,-2.1751725140434366
488,52,29,-1.570038785993833,-1.418259491929022,-1.7339979819734566
488,53,29,-0.8002782663594334,-0.6571718858905881,-0.9393518608183208
488,54,29,-1.5786433169861382,-1.4258104828852258,-1.734819715031296
488,55,29,-1.8274786714248545,-1.6608036317811101,-1.9718573948015192
488,56,29,-1.755051253704805,-1.6256713528340871,-1.8839077478476374
488,57,29,-2.0793065681423606,-1.9427393855614463,-2.2365998404642946
488,58,29,-1.251133498374291,-1.114066884895579,-1.3879893892195807
488,59,29,-2.0263314504899776,-1.8703066931417993,-2.160804779749602
488,60,29,-1.5737446104836221,-1.44574217669108,-1.7099680205908023
489,1,29,-2.0043463732528393,-1.846090747976769,-2.1237157276010734
489,2,29,-0.9905467020106161,-0.8428307819176516,-1.1492328400902108
489,3,29,-1.2942694984143908,-1.1473669423429846,-1.4387452756825545
489,4,29,-0.7702890118257621,-0.6416813419765003,-0.9132848641497161
489,5,29,-1.8304048249101665,-1.67392616204727,-1.986864257038613
489,6,29,-1.3166793942856785,-1.185370786852024,-1.4564645249456782
489,7,29,-1.3500334569644477,-1.2176420575199258,-1.4883645615355379
489,8,29,-0.9317532577210931,-0.7878864641365159,-1.0768590046167617
489,9,29,-0.8059479896413093,-0.6694167016357093,-0.9450761636455887
489,10,29,-1.2535920801600162,-1.088044019595906,-1.388930802807402
489,11,29,-1.5067660999520558,-1.3629815669037448,-1.6720529408431888
489,12,29,-1.146358639730247,-1.0142252762576458,-1.2970578000821178
489,13,29,-1.2285194138114774,-1.0846138355189705,-1.365574033665305
489,14,29,-1.378165306650326,-1.2418108298571042,-1.5292220516703052
489,15,29,-1.4705425813483533,-1.3366777470976867,-1.612701070063843
489,16,29,-0.8480967334649057,-0.6950830858673323,-0.9803154425308979
489,17,29,-1.2093719966387604,-1.0767802376235511,-1.3414876651995604
489,18,29,-1.67979252575601,-1.5555352962814806,-1.808242886416245
489,19,29,-1.6698808429955847,-1.5391580942023693,-1.8164395703498888
489,20,29,-0.9393526231691368,-0.8039802763184662,-1.0936314442514559
489,21,29,-1.437242582817548,-1.2616999255750918,-1.5853611540718566
489,22,29,-1.2515852943420567,-1.104715137812227,-1.3961740349254645
489,23,29,-1.3389449044266812,-1.1931083817514105,-1.466582700720862
489,24,29,-1.4254135869082314,-1.2842412209100502,-1.574919622605326
489,25,29,-2.0052041019599667,-1.8433538006238648,-2.137188680264468
489,26,29,-1.8791841577020945,-1.7118595508420058,-2.0312705339390433
489,27,29,-2.2139134495113666,-2.0603742994178664,-2.3765007824973376
489,28,29,-1.854926522598408,-1.7153231235745985,-1.9819044921655002
489,29,29,-1.418080070544566,-1.2497755079934005,-1.5754783190220172
489,30,29,-1.268522690964069,-1.1452595179926957,-1.41333786507829
489,31,29,-1.6792197025223585,-1.5224236523877925,-1.8034222528174986
489,32,29,-2.037357141717381,-1.88983136333767,-2.18504309545263
489,33,29,-1.1390355136614572,-0.9847210593263276,-1.3008774110248484
489,34,29,-1.4032194165964795,-1.2701560009663406,-1.5799253028912958
489,35,29,-1.3650005762049806,-1.2170933317729276,-1.4987198368656494
489,36,29,-1.7904630009781746,-1.6462265497547504,-1.9244847733766373
489,37,29,-1.3456979671509917,-1.2008438695020374,-1.5089522427927304
489,38,29,-1.846725302595996,-1.6881931057300514,-2.0332630208651308
489,39,29,-1.2267618583371052,-1.0797305809275837,-1.3702125107131877
489,40,29,-1.5482282154597902,-1.4136560482340805,-1.6857008772172002
489,41,29,-1.937720573016346,-1.8156199708269787,-2.0704103544484327
489,42,29,-1.5297834740685725,-1.387087929157656,-1.689646533960944
489,43,29,-0.7156630836021372,-0.5867812460767095,-0.8346421892645134
489,44,29,-0.9006575594503121,-0.7468316259187516,-1.0462803885362122
489,45,29,-1.3622181331370986,-1.2133917821689273,-1.4961973501085073
489,46,29,-1.803758691691614,-1.6592950269706082,-1.9869452691436589
489,47,29,0.8472975925562545,1.009287419780489,0.7204670468467114
489,48,29,-2.0944922889691,-1.9186210732674762,-2.2460124765226426
489,49,29,-1.8216854818089012,-1.6766153702639304,-1.9508357883685312
489,50,29,-1.6947819304251541,-1.5300032330566053,-1.8525826129354626
489,51,29,-2.028605343884225,-1.8997032794770967,-2.1703612937219683
489,52,29,-1.5760835300820821,-1.4206969592244336,-1.7433500272982492
489,53,29,-0.7958379493020147,-0.6395471973293156,-0.9306560173157667
489,54,29,-1.581341285370692,-1.4243909925132052,-1.733193936659452
489,55,29,-1.822918468482204,-1.6541633794198076,-1.9632253187335846
489,56,29,-1.748358456047057,-1.6170806990993933,-1.882998202281226
489,57,29,-2.0809209535897244,-1.9403395213245478,-2.237944057256486
489,58,29,-1.241368912973144,-1.1083304399992615,-1.379644754480849
489,59,29,-2.02062334191172,-1.8602730510605077,-2.1576039301505965
489,60,29,-1.568602258425153,-1.4328065310113327,-1.6992737745293662
490,1,29,-2.004049974236265,-1.8492932210716546,-2.1278054446740646
490,2,29,-0.9955105819892397,-0.8561200939397592,-1.1604454021308146
490,3,29,-1.300750681630732,-1.1673693118247046,-1.4432957868412832
490,4,29,-0.7709473666351722,-0.6350931330239563,-0.9109337746799194
490,5,29,-1.837359113504553,-1.6774728802929733,-1.995918652103973
490,6,29,-1.3193883583646813,-1.1812342471628443,-1.4600601117433099
490,7,29,-1.3510979777569987,-1.2218601402374032,-1.4808042233944376
490,8,29,-0.9416110347061709,-0.8044202250385751,-1.0927088363884743
490,9,29,-0.7960661821946795,-0.6563180117346238,-0.9367440698478463
490,10,29,-1.264207179061346,-1.112911001501699,-1.3960197008710329
490,11,29,-1.5157255553619113,-1.3670623255942025,-1.6787803667432875
490,12,29,-1.1482510482871517,-1.017969983410182,-1.2947926298662678
490,13,29,-1.2310746019221033,-1.0840790694904163,-1.3713288616852781
490,14,29,-1.3692100646312018,-1.235045993813361,-1.5190531911250502
490,15,29,-1.4598814100127027,-1.3172348274511612,-1.59575780559964
490,16,29,-0.8554422861158077,-0.7077519297988586,-0.9923537877079868
490,17,29,-1.2161222878236422,-1.087388522309245,-1.350120860509953
490,18,29,-1.6780715063583305,-1.560439776954795,-1.8077828408916214
490,19,29,-1.669522389202799,-1.5417324423400198,-1.8242926541012832
490,20,29,-0.951814512532092,-0.8219972262724359,-1.104577683551823
490,21,29,-1.4394544366889361,-1.2619626838782492,-1.588928831847939
490,22,29,-1.267204172039403,-1.1155043531542004,-1.4088768531213205
490,23,29,-1.3374584986944806,-1.1990092735542144,-1.4693572071474081
490,24,29,-1.4225553579503751,-1.2845083616019521,-1.5804838975611468
490,25,29,-2.0051975736829357,-1.840554419410983,-2.1383058430526845
490,26,29,-1.8850925956831652,-1.7197587989762755,-2.033768691094264
490,27,29,-2.215840652397814,-2.0588310060928343,-2.3742556280683913
490,28,29,-1.8469400263615805,-1.7153958828746223,-1.9837428909065533
490,29,29,-1.4206683751007976,-1.256982389112056,-1.5762668455908209
490,30,29,-1.2834467482028944,-1.1604154819867532,-1.4141956781678489
490,31,29,-1.673656454514341,-1.5130685609386734,-1.7981121489027732
490,32,29,-2.038844449033361,-1.8858717804499272,-2.1848423264627326
490,33,29,-1.1384643747059782,-0.990356958599668,-1.3008797047530791
490,34,29,-1.417407877919428,-1.2676222792176908,-1.5879700622089603
490,35,29,-1.368014749778565,-1.2182644500811444,-1.503056933756007
490,36,29,-1.78587784078087,-1.6389209979998787,-1.916561460514385
490,37,29,-1.352340701932376,-1.2136879289740057,-1.5244134365508344
490,38,29,-1.8420048886910299,-1.6854711734030436,-2.0326295928727385
490,39,29,-1.2465857380098226,-1.1082598236353625,-1.3843758294516284
490,40,29,-1.5560849294024521,-1.4271165762679714,-1.7040967685964366
490,41,29,-1.9393005758116124,-1.815141655075504,-2.074312821963663
490,42,29,-1.537577167914003,-1.393072289646555,-1.687367665824796
490,43,29,-0.7333685409883842,-0.6051903450626025,-0.8599065864617988
490,44,29,-0.910496859042721,-0.7684139311562024,-1.0527071469405205
490,45,29,-1.3675249620625554,-1.2154129908716484,-1.4988401714157942
490,46,29,-1.8103900080084339,-1.6638984452361265,-1.9937318149151684
490,47,29,0.8439694534931398,0.9966776346166908,0.7097374799458949
490,48,29,-2.1002382719624197,-1.9249783598305537,-2.2508404724348146
490,49,29,-1.824408898571238,-1.675355576211967,-1.9597692789801004
490,50,29,-1.7023311311690863,-1.54028018590714,-1.8474442538075062
490,51,29,-2.0253552061305564,-1.8965758101375374,-2.1666973400444403
490,52,29,-1.5775079732469606,-1.42844104147179,-1.7346820047628957
490,53,29,-0.8020855684131332,-0.6508563313344359,-0.9441034258000698
490,54,29,-1.585542218413163,-1.431903565510832,-1.7333192139629268
490,55,29,-1.8318715246313775,-1.6551051542749182,-1.9658093072344667
490,56,29,-1.7507304132532697,-1.623493553734218,-1.8820988955078068
490,57,29,-2.081832813442637,-1.9405666465513431,-2.2368187849835546
490,58,29,-1.2559930801218222,-1.1233245767489957,-1.390287965549983
490,59,29,-2.0275519103881843,-1.8671001937846008,-2.1591348806290327
490,60,29,-1.5775052409618908,-1.434620567310833,-1.7081506815435403
491,1,29,-2.002530249679838,-1.8496789596668861,-2.122325679269596
491,2,29,-0.9992963902255685,-0.85809998287796,-1.149792967952932
491,3,29,-1.2945487272144516,-1.1539021416506448,-1.4414838829294148
491,4,29,-0.755634954435183,-0.6206630509060223,-0.8969560210355206
491,5,29,-1.8282303195317136,-1.6721083357369384,-1.9828104117371852
491,6,29,-1.3145119782084618,-1.176562467346175,-1.4540443799145466
491,7,29,-1.3548171549073662,-1.2270740235021824,-1.4813312444668874
491,8,29,-0.9354099661846091,-0.7948258799383607,-1.0792364407648016
491,9,29,-0.7873053680863491,-0.6367557365423508,-0.923832843915501
491,10,29,-1.265474183596917,-1.109659461116657,-1.3980326211450438
491,11,29,-1.5135888335697523,-1.3722833754092663,-1.6749837821938884
491,12,29,-1.1476955664591917,-1.017067563346418,-1.2925506188734308
491,13,29,-1.2298800411189803,-1.0753731671273197,-1.373899245505994
491,14,29,-1.3777858938259253,-1.2489928745251218,-1.5335140327964643
491,15,29,-1.4631290823794396,-1.325965765007051,-1.6051600499904266
491,16,29,-0.842385561812158,-0.6881948033525811,-0.9800878700326023
491,17,29,-1.2093117944905558,-1.0849782806977297,-1.3375116275346808
491,18,29,-1.6778896689314582,-1.5562755235519987,-1.8117524596984051
491,19,29,-1.6717410913516768,-1.5376242931250337,-1.8225844964689406
491,20,29,-0.9465030426088539,-0.8083360790995165,-1.0910654723346198
491,21,29,-1.4345469000516335,-1.260443470384232,-1.584119912034269
491,22,29,-1.2520385295807412,-1.1086876068273448,-1.3943515087425125
491,23,29,-1.3417233850702577,-1.1953583884394368,-1.470598945351329
491,24,29,-1.4315797740310674,-1.2859787392659319,-1.5774833495637421
491,25,29,-2.0087203748538522,-1.8449785548923407,-2.1365142074766172
491,26,29,-1.8853797851504237,-1.723121377673964,-2.0291824856313623
491,27,29,-2.213916617694621,-2.0580961314412267,-2.372048973534231
491,28,29,-1.8537160623737239,-1.7201217820942487,-1.9782076070931947
491,29,29,-1.4196539228474248,-1.2421157937595726,-1.5692334714715606
491,30,29,-1.2757120321695785,-1.1426419789808955,-1.4198849782455814
491,31,29,-1.67677861869546,-1.511047357128267,-1.8017995398667839
491,32,29,-2.039479487698604,-1.8910842008586268,-2.1879075313680287
491,33,29,-1.1314022790486895,-0.9897924373359602,-1.2969826979983203
491,34,29,-1.4069031117914956,-1.2712879007257178,-1.5879590831444157
491,35,29,-1.3555549615121154,-1.1983533084736586,-1.4872887183816652
491,36,29,-1.7891386298834728,-1.6396860824639043,-1.9183054913234263
491,37,29,-1.3478070341398274,-1.1898093746591227,-1.522322928965207
491,38,29,-1.8510613918112773,-1.69974398936065,-2.0418623046904334
491,39,29,-1.2383683627447009,-1.0960654293395549,-1.3777826940757965
491,40,29,-1.554285584429454,-1.417847941081562,-1.6901083381150008
491,41,29,-1.9383024773208937,-1.8094393457277786,-2.076044052795816
491,42,29,-1.531828995095371,-1.3740892783966583,-1.6843107578790686
491,43,29,-0.7195943091341668,-0.5881051955278161,-0.8336378797061583
491,44,29,-0.9081877032984979,-0.7552362630555117,-1.0551511991828497
491,45,29,-1.3618865138143679,-1.207959277867125,-1.499436361404096
491,46,29,-1.8114093240529765,-1.6568042203310638,-1.9970950752339143
491,47,29,0.8392287181388345,0.9929061621391072,0.7021554221403098
491,48,29,-2.0948707711116406,-1.9278429759691758,-2.2509513501084295
491,49,29,-1.8274433221040647,-1.6777683073725933,-1.958430836865846
491,50,29,-1.703786057056413,-1.5425910470418795,-1.846769674978946
491,51,29,-2.023470632781291,-1.8937578917052809,-2.1700038244111868
491,52,29,-1.5668729225252318,-1.4189810512366194,-1.7308057150066396
491,53,29,-0.8061691539481546,-0.6581369410094582,-0.958423356246937
491,54,29,-1.5843295935147488,-1.4237356711853733,-1.7481349358096074
491,55,29,-1.8298479937496066,-1.6582954480733187,-1.9694908335691412
491,56,29,-1.7485063737029123,-1.622713358873957,-1.886846201383818
491,57,29,-2.0812029416794147,-1.9330725986662025,-2.2409648576295784
491,58,29,-1.246815177638326,-1.1152001857903755,-1.3954811504103326
491,59,29,-2.0233604062521033,-1.862695205755819,-2.152560510542366
491,60,29,-1.579062594809907,-1.443127190604788,-1.7075385023971281
492,1,29,-2.0038298725489554,-1.8457467691976348,-2.126760848933937
492,2,29,-0.9919014331521648,-0.8503104009406699,-1.1457887627603163
492,3,29,-1.2912679567558754,-1.1454987710559061,-1.436303787841461
492,4,29,-0.7731491581319616,-0.6412132147070874,-0.9099765517635735
492,5,29,-1.8332345651555428,-1.6836544657440986,-1.9898534274708262
492,6,29,-1.3183499683968325,-1.1825872528418606,-1.467250789666906
492,7,29,-1.3598187358202987,-1.2292260129487282,-1.4934835958989345
492,8,29,-0.9364550028315558,-0.7965618075235148,-1.0945460836729397
492,9,29,-0.7984397174053737,-0.6626690163290085,-0.9388996552412971
492,10,29,-1.2657945336450853,-1.1101243638887324,-1.3946809430556868
492,11,29,-1.5161769297605416,-1.3651649043356089,-1.682203650886361
492,12,29,-1.1476718549435008,-1.0139581542977125,-1.2996064023109615
492,13,29,-1.2332058137891133,-1.0837011246720643,-1.3711015309032117
492,14,29,-1.3756880091862005,-1.2431727155324037,-1.5276427719977541
492,15,29,-1.457493792399752,-1.3253532375288857,-1.6079648821253252
492,16,29,-0.8537454846102397,-0.708982299615575,-0.9831373425336689
492,17,29,-1.208402535603185,-1.083387640696282,-1.3337661231685083
492,18,29,-1.679738097902295,-1.5488117802827774,-1.8166001642642042
492,19,29,-1.6693758589701981,-1.5364936822212285,-1.823737830065536
492,20,29,-0.9352425344728885,-0.8006495033647631,-1.0829233050268476
492,21,29,-1.4416703018216022,-1.277169779774037,-1.5993240309814918
492,22,29,-1.2581798020310941,-1.1193702973365025,-1.4029087842317252
492,23,29,-1.3365531756355402,-1.193281067625873,-1.4742441003670486
492,24,29,-1.4278709462160122,-1.2877134336454779,-1.5845644199079734
492,25,29,-2.005858942999859,-1.8466196664157848,-2.1312574778649913
492,26,29,-1.885882864610752,-1.7189960967100777,-2.038489167803235
492,27,29,-2.212502811052238,-2.056090102660222,-2.3714814432257336
492,28,29,-1.8545282711491926,-1.721169654858983,-1.9867650520478997
492,29,29,-1.4129698007664058,-1.243138473100409,-1.5662163265667104
492,30,29,-1.2770113945997388,-1.1415653999505428,-1.4168537179295069
492,31,29,-1.676892654013082,-1.5231472432275932,-1.8037956050941895
492,32,29,-2.0385056839216986,-1.8928927866145626,-2.1856351224247623
492,33,29,-1.1353476064497858,-0.9889401527145435,-1.297939358948519
492,34,29,-1.4141281929696872,-1.2742905016651775,-1.5880050400717807
492,35,29,-1.3635444507217067,-1.2159699315111037,-1.4973971010498468
492,36,29,-1.7897726188062453,-1.6404045185531344,-1.9258536398000263
492,37,29,-1.3543999462424958,-1.2073407603830872,-1.5247950998969437
492,38,29,-1.8507849986532543,-1.7000755174406035,-2.0374283655453214
492,39,29,-1.2374060207323538,-1.0937820821568933,-1.3715452013784655
492,40,29,-1.5579607122710637,-1.4214263793932294,-1.6980243294782473
492,41,29,-1.9364338853041834,-1.8118243773875762,-2.0740075950072434
492,42,29,-1.5378325114090678,-1.3946344797387664,-1.6920078519209691
492,43,29,-0.72018732734425694,-0.5830646525226129,-0.8417018516016177
492,44,29,-0.905915636598605,-0.7590211244803128,-1.0491480732503047
492,45,29,-1.3727725883048665,-1.2231603911836055,-1.5084186178305903
492,46,29,-1.806145572657114,-1.6594780838503231,-1.9843385928824908
492,47,29,0.8512984212748358,1.0156664403535336,0.717242557900898
492,48,29,-2.0961153593786515,-1.9271068885776241,-2.250567374263467
492,49,29,-1.8276206076693708,-1.6766727699307378,-1.9544448264817673
492,50,29,-1.6999938640995245,-1.530889968943419,-1.851602775880887
492,51,29,-2.022455082803937,-1.8884069727787374,-2.1706229520384572
492,52,29,-1.5753409912758216,-1.4204805679695733,-1.7463805136193238
492,53,29,-0.8095939257168228,-0.6601957005564522,-0.9624339943438881
492,54,29,-1.5786693484402838,-1.427377189220365,-1.7337761888875607
492,55,29,-1.824702583636007,-1.6627972934095954,-1.9661134418220085
492,56,29,-1.7519902023353158,-1.6201617402720354,-1.8812705348270538
492,57,29,-2.0784983435980324,-1.9429077882300592,-2.2457393091925018
492,58,29,-1.24910266880116,-1.1169662592783358,-1.3838233634173007
492,59,29,-2.025634900430902,-1.8655393747053317,-2.156929113075724
492,60,29,-1.5762190338813857,-1.4472791292369074,-1.7086006469920134
493,1,29,-2.00358053433621,-1.845025621425641,-2.125699750258978
493,2,29,-0.9859450179660804,-0.836230914095152,-1.1451302144749091
493,3,29,-1.2890761548956378,-1.139341378434048,-1.4417047262295122
493,4,29,-0.7502701975661985,-0.6223644022641066,-0.8913521081682445
493,5,29,-1.832077388052226,-1.673140298782624,-1.9922267848637687
493,6,29,-1.317048754090747,-1.1882809539296182,-1.4598564700942047
493,7,29,-1.3591884731461785,-1.23571277573077,-1.4920360751075696
493,8,29,-0.9346925285753369,-0.7927077535257522,-1.084256202414264
493,9,29,-0.7958642604869763,-0.6593267317984046,-0.9309234342804344
493,10,29,-1.2551298576547043,-1.0964332839209847,-1.3814513620438764
493,11,29,-1.5190620456703288,-1.3709569084196664,-1.6752267436269799
493,12,29,-1.1456167249523945,-1.0130667791444028,-1.290333762405829
493,13,29,-1.230590333150145,-1.0756048216315157,-1.3717326085999613
493,14,29,-1.37593511709782,-1.2403705337540323,-1.5296985030239356
493,15,29,-1.4572972038966565,-1.3178618474774462,-1.597477771697786
493,16,29,-0.8498742092422791,-0.7078904875399542,-0.9821645441572716
493,17,29,-1.210977230112366,-1.0788677388549737,-1.3437688131681826
493,18,29,-1.6812718929065915,-1.5626724387321556,-1.8034690459676506
493,19,29,-1.666745948725449,-1.5320096733448634,-1.8223715916895311
493,20,29,-0.9364338388322055,-0.8019776611675392,-1.0835160865398137
493,21,29,-1.4453016632241935,-1.2700310123997112,-1.597052445014537
493,22,29,-1.2548281447247116,-1.1071930153496852,-1.3935570807526267
493,23,29,-1.3412923338264204,-1.1908730601044422,-1.4745527161051166
493,24,29,-1.4266743867590794,-1.283823645472852,-1.573983741670225
493,25,29,-2.0094448524898882,-1.8367037284426846,-2.1399164805342785
493,26,29,-1.8883695902278868,-1.7222112051548346,-2.0342395908311963
493,27,29,-2.2109321374386353,-2.0557901455586447,-2.36660106508853
493,28,29,-1.8511894160200066,-1.7196049902416757,-1.980845760272476
493,29,29,-1.4231395728950273,-1.2557988584532478,-1.5751675243313479
493,30,29,-1.275229177929272,-1.1478791441339875,-1.4252841335182747
493,31,29,-1.6740496150686555,-1.5125387087892994,-1.7948535819870977
493,32,29,-2.0336507650381463,-1.882117282791392,-2.187016518065016
493,33,29,-1.1343321756540274,-0.9825272979999417,-1.3015349290247356
493,34,29,-1.4027546267213797,-1.2613238605449348,-1.5764696784142673
493,35,29,-1.3649644472214764,-1.2144647667364685,-1.4983899169489217
493,36,29,-1.787738772602652,-1.6407134253802926,-1.92223973384093
493,37,29,-1.348045457588008,-1.1983479895727511,-1.5212156198521631
493,38,29,-1.8471263210066258,-1.6982110196686784,-2.035787492425743
493,39,29,-1.2409079821256919,-1.0948640449213716,-1.3775066416879027
493,40,29,-1.556594913600559,-1.4284138499795396,-1.6991542495316416
493,41,29,-1.9365450268530586,-1.8128687674607176,-2.0692424103401614
493,42,29,-1.5298015681940798,-1.3745197160877691,-1.6790114713763693
493,43,29,-0.7085904590765928,-0.5702931811080747,-0.826558638278115
493,44,29,-0.9030370728485072,-0.7481829158627177,-1.0428189961739893
493,45,29,-1.3619298839957819,-1.2066347263946133,-1.4930768851235874
493,46,29,-1.8056985867448196,-1.6590683409743647,-1.9868227180884852
493,47,29,0.8353849237673627,0.9835142620219711,0.7133036075673747
493,48,29,-2.094116214486126,-1.9214231829637087,-2.2544003253403533
493,49,29,-1.8236755963914895,-1.6709150592576005,-1.9580240939134166
493,50,29,-1.697924437737843,-1.5310921077072654,-1.8480362477830525
493,51,29,-2.0267655848030346,-1.8932368911203656,-2.174166052749096
493,52,29,-1.5659109831941485,-1.4252269968991262,-1.7278674899872022
493,53,29,-0.8065302908892725,-0.6528122959184615,-0.9559196885643088
493,54,29,-1.5842585147092438,-1.4269402913972562,-1.7375963708825304
493,55,29,-1.8255674457022921,-1.6616228102556831,-1.9583899377976994
493,56,29,-1.743562639724257,-1.6130838932271512,-1.872411031118828
493,57,29,-2.0774906430490954,-1.9385164508574086,-2.2377506562770684
493,58,29,-1.2500771154363908,-1.112969932341225,-1.3925659513985469
493,59,29,-2.0195141735650757,-1.8554235685435227,-2.155563786436423
493,60,29,-1.5735127239973195,-1.4318496011826327,-1.7039506892646763
494,1,29,-1.9977963642053538,-1.845193886188624,-2.123543129748104
494,2,29,-1.0023962190700335,-0.8644758523245277,-1.1654498027606375
494,3,29,-1.2876061778896852,-1.149456664124525,-1.4275922666363232
494,4,29,-0.7665303221076238,-0.6372551665035477,-0.910842004533586
494,5,29,-1.8325329469893195,-1.674713227866427,-1.9863320764514378
494,6,29,-1.3159903473027916,-1.1828098282620587,-1.4539575235118791
494,7,29,-1.3551678434388248,-1.227136743181557,-1.4869236276199238
494,8,29,-0.9302134373634758,-0.7823663948169891,-1.0865185375852868
494,9,29,-0.7953207115785769,-0.6588083905874142,-0.9327692351608318
494,10,29,-1.2678659481721954,-1.1049389484787113,-1.395526177637222
494,11,29,-1.5156133255375281,-1.370977845732462,-1.670868413696805
494,12,29,-1.1374720077429532,-0.9996030687653872,-1.2960621058267414
494,13,29,-1.2379357204420134,-1.0818500651679446,-1.3804940404978805
494,14,29,-1.3762553038577359,-1.2405794621970054,-1.5283623878470234
494,15,29,-1.4576830480484588,-1.3194667812972576,-1.603553258470247
494,16,29,-0.8495969887834465,-0.7004045779377718,-0.9794433260929801
494,17,29,-1.2146691827601863,-1.0843815000469008,-1.3411269504770997
494,18,29,-1.6770260936435992,-1.555226098106825,-1.8103665360260013
494,19,29,-1.6717506542476406,-1.5395073128633396,-1.8182304455492808
494,20,29,-0.9312793504552602,-0.7962616908270992,-1.081959095583643
494,21,29,-1.4395038363336896,-1.274366385141516,-1.5877048474733644
494,22,29,-1.2605705324149326,-1.1059176417355416,-1.4015959835445233
494,23,29,-1.3355442705991374,-1.1918381624015204,-1.4665435438794714
494,24,29,-1.4263012733807618,-1.2836411942201262,-1.5829073837274719
494,25,29,-2.007110296994795,-1.8393322179126055,-2.1417547609720406
494,26,29,-1.8842737932316678,-1.7192114452884877,-2.0315512887706673
494,27,29,-2.2153257654702854,-2.0669385069812054,-2.3701733757234407
494,28,29,-1.8518421251789707,-1.7130287211728086,-1.9808466450239246
494,29,29,-1.4153748883472914,-1.252508958420377,-1.5748476541605152
494,30,29,-1.2671236783988093,-1.1346794152463322,-1.4088640465391715
494,31,29,-1.6776694564192751,-1.5277322356437257,-1.7977072274613148
494,32,29,-2.0391955975771037,-1.890092262949636,-2.1867912187019902
494,33,29,-1.1268108005182476,-0.9720458646257647,-1.2930101476031859
494,34,29,-1.4178758787019932,-1.2775411039325975,-1.5934022541174484
494,35,29,-1.3563855101251074,-1.1963354424238044,-1.4919640316951135
494,36,29,-1.789778022505892,-1.6488747160352248,-1.9306606656910452
494,37,29,-1.3454055960848526,-1.2025847943039139,-1.5183499743925872
494,38,29,-1.852825657059361,-1.7002835200211228,-2.0404037677421516
494,39,29,-1.250467921713928,-1.1061198190991524,-1.3802037282372523
494,40,29,-1.5601250676980731,-1.424538474862926,-1.6915643977336323
494,41,29,-1.939013206970498,-1.8157129610868168,-2.079326972557658
494,42,29,-1.5302366235554685,-1.3803114898114404,-1.6891845912444674
494,43,29,-0.7100443080018499,-0.58225119508852,-0.8322971637741109
494,44,29,-0.9099400512485643,-0.7599476544584481,-1.0502538786483355
494,45,29,-1.3650338144691059,-1.2110455228709047,-1.497499331529046
494,46,29,-1.8072352150267899,-1.6671194430952054,-1.9804983936586176
494,47,29,0.8315693511500706,0.9772050405865508,0.699612420315078
494,48,29,-2.0963983129830814,-1.9181838527347645,-2.2484778182561533
494,49,29,-1.8231565222666672,-1.6713620978255672,-1.9611061043926419
494,50,29,-1.700016351602247,-1.528230337618078,-1.8462445515954349
494,51,29,-2.028893127444849,-1.8983850692292181,-2.1690894177185664
494,52,29,-1.5728770704438608,-1.4117915242638353,-1.7391131153254646
494,53,29,-0.7954184888210912,-0.6496036783917477,-0.9441949010832698
494,54,29,-1.5803157857714112,-1.4189750026843335,-1.7321564924647965
494,55,29,-1.8247460522271344,-1.6632358581517597,-1.9626393629667793
494,56,29,-1.754532389356597,-1.626131603645109,-1.886629570096595
494,57,29,-2.0781147437557,-1.9411559902087407,-2.240376118432516
494,58,29,-1.247486918052074,-1.1177971623801954,-1.3846431054509452
494,59,29,-2.0198070119241525,-1.8546848062424073,-2.1589028060211133
494,60,29,-1.5781872149818454,-1.4429909001127996,-1.7083508335114208
495,1,29,-1.999926186914725,-1.8434202386958296,-2.124168964611036
495,2,29,-0.9989462598006882,-0.8528011171260595,-1.1568264256830194
495,3,29,-1.2930677383542917,-1.1477867406048117,-1.4389888108957722
495,4,29,-0.7588282968277607,-0.6256372608815529,-0.9042680360281342
495,5,29,-1.8262174188456508,-1.665311141932532,-1.9834735141864634
495,6,29,-1.322244080000885,-1.1862570167758701,-1.4637094543862308
495,7,29,-1.3422962052981613,-1.2117936771969458,-1.4759408823539437
495,8,29,-0.9309034506268505,-0.787484506664339,-1.0788989574547851
495,9,29,-0.798705147623654,-0.6582068418804444,-0.9338882914737877
495,10,29,-1.2575559443952948,-1.0956575412648242,-1.389150371554074
495,11,29,-1.5147529664446706,-1.3672049326924756,-1.671203176729109
495,12,29,-1.1413453343609867,-1.0056136417314125,-1.2909861027911778
495,13,29,-1.2290961017949331,-1.079289189658963,-1.363136845524276
495,14,29,-1.3744811870184277,-1.235009875821199,-1.525588755690845
495,15,29,-1.458839270688919,-1.3215546800893794,-1.599892517388483
495,16,29,-0.8496576748826703,-0.7020164579699919,-0.9858127724930917
495,17,29,-1.2132273447719775,-1.0843931462928025,-1.34565706739698
495,18,29,-1.6826360600339076,-1.5558286849362841,-1.806737766857426
495,19,29,-1.6708094814025993,-1.5381948156542644,-1.8230482861442434
495,20,29,-0.9307488421630556,-0.7983107044318188,-1.0870571125561095
495,21,29,-1.4393691555752381,-1.254539920474199,-1.5886594246710593
495,22,29,-1.2489727647519362,-1.103739368142644,-1.3893930169300088
495,23,29,-1.3472632326506322,-1.2033364028565465,-1.476362980983045
