uniqueID,division,state,electionDate,electionDay,electionMonth,electionYear,byElection,reasonCeasedToBeMember,changedSeat,ceasedToBeMemberDate,ceasedToBeMemberYear,ceasedToBeMemberMonth,ceasedToBeMemberDay,Comment
sampsonsydney1906,Wimmera,VIC,1906-12-12,12,12,1906,No,Defeated,NA,1919-12-13,1919,12,13,NA
saundersonjohn1983,Deakin,VIC,1983-03-05,5,3,1983,No,Until elected for Aston,1,1984-12-01,1984,12,1,NA
saundersonjohn1983,Aston,VIC,1984-12-01,1,12,1984,No,Defeated,NA,1990-03-24,1990,3,24,NA
sawerswilliam1901,New England,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1903-12-16,1903,12,16,NA
sawfordrodney1988,Port Adelaide,SA,1988-03-26,26,3,1988,Yes,Retired,NA,2007-10-17,2007,10,17,NA
scholesgordon1967,Corio,VIC,1967-07-22,22,7,1967,Yes,Retired,NA,1993-02-08,1993,2,8,NA
scholfieldthomas1931,Wannon,VIC,1931-12-19,19,12,1931,No,Defeated,NA,1940-09-21,1940,9,21,NA
schultzalbert1998,Hume,NSW,1998-10-03,3,10,1998,No,Retired,NA,2013-08-05,2013,8,5,NA
sciaccacon1987,Bowman,QLD,1987-07-11,11,7,1987,No,Defeated,NA,1996-03-02,1996,3,2,NA
sciaccacon1987,Bowman,QLD,1998-10-03,3,10,1998,No,Defeated,NA,2004-10-09,2004,10,9,NA
scottbruce1990,Maranoa,QLD,1990-03-24,24,3,1990,No,Retired,NA,2016-05-09,2016,5,9,NA
scottfiona2013,Lindsay,NSW,2013-09-07,7,9,2013,No,Defeated,NA,2016-07-02,2016,7,2,NA
scottjohn1980,Hindmarsh,SA,1980-10-18,18,10,1980,No,Retired,NA,1993-02-08,1993,2,8,NA
scottles1988,Oxley,QLD,1988-10-08,8,10,1988,Yes,Defeated,NA,1996-03-02,1996,3,2,NA
scullinjim1910,Corangamite,VIC,1910-04-13,13,4,1910,No,Defeated,NA,1913-05-31,1913,5,31,NA
scullinjim1910,Yarra,VIC,1922-02-18,18,2,1922,Yes,Retired,NA,1949-10-31,1949,10,31,NA
scullywilliam1937,Gwydir,NSW,1937-05-08,8,5,1937,Yes,Defeated,NA,1949-12-10,1949,12,10,NA
seabrookalfred1922,Franklin,TAS,1922-12-16,16,12,1922,No,Defeated,NA,1928-11-17,1928,11,17,NA
seckerpatrick1998,Barker,SA,1998-10-03,3,10,1998,No,Retired,NA,2013-08-05,2013,8,5,NA
sercomberobert1996,Maribyrnong,VIC,1996-03-02,2,3,1996,No,Retired,NA,2007-10-17,2007,10,17,NA
sextonjoseph1958,Adelaide,SA,1958-11-22,22,11,1958,No,Defeated,NA,1966-11-26,1966,11,26,NA
shackpeter1977,Tangney,WA,1977-12-10,10,12,1977,No,Defeated,NA,1983-03-05,1983,3,5,NA
shackpeter1977,Tangney,WA,1984-12-01,1,12,1984,No,Retired,NA,1993-02-08,1993,2,8,NA
sharkierebekha2016,Mayo,SA,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
sharpjohn1984,Gilmore,NSW,1984-12-01,1,12,1984,No,Until elected for Hume,1,1993-03-13,1993,3,13,NA
sharpjohn1984,Hume,NSW,1993-03-13,13,3,1993,No,Retired,NA,1998-08-31,1998,8,31,NA
sharpejames1913,Oxley,QLD,1913-05-31,31,5,1913,No,Defeated,NA,1917-05-05,1917,5,5,NA
shawgeorge1963,Dawson,QLD,1963-11-30,30,11,1963,No,Died,NA,1966-01-09,1966,1,9,NA
sheehanthomas1937,Cook,NSW,1937-10-23,23,10,1937,No,Died,NA,1955-03-26,1955,3,26,NA
sheehythomas1943,Boothby,SA,1943-08-21,21,8,1943,No,Defeated,NA,1949-12-10,1949,12,10,NA
sherryraymond1969,Franklin,TAS,1969-10-25,25,10,1969,No,Defeated,NA,1975-12-13,1975,12,13,NA
shiptonroger1975,Higgins,VIC,1975-12-13,13,12,1975,No,Retired,NA,1990-02-19,1990,2,19,NA
shortjim1975,Ballaarat,VIC,1975-12-13,13,12,1975,No,Defeated,NA,1980-10-18,1980,10,18,Ballarat from federal redistribution 1977
shortleonie2001,Ryan,QLD,2001-03-17,17,3,2001,Yes,Defeated,NA,2001-11-10,2001,11,10,NA
shortenwilliam2007,Maribyrnong,VIC,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
sidebottompeter1998,Braddon,TAS,1998-10-03,3,10,1998,No,Defeated,NA,2004-10-09,2004,10,9,NA
sidebottompeter1998,Braddon,TAS,2007-11-24,24,11,2007,No,Defeated,NA,2013-09-07,2013,9,7,NA
simmonsdavid1983,Calare,NSW,1983-03-05,5,3,1983,No,Retired,NA,1996-01-29,1996,1,29,NA
simonbarry1975,McMillan,VIC,1975-12-13,13,12,1975,No,Defeated,NA,1980-10-18,1980,10,18,NA
simpkinsluke2007,Cowan,WA,2007-11-24,24,11,2007,No,Defeated,NA,2016-07-02,2016,7,2,NA
sinclairhugh1906,Moreton,QLD,1906-12-12,12,12,1906,No,Retired,NA,1919-11-03,1919,11,3,NA
sinclairian1963,New England,NSW,1963-11-30,30,11,1963,No,Retired,NA,1998-08-31,1998,8,31,NA
skenethomas1901,Grampians,VIC,1901-03-29,29,3,1901,No,Retired,NA,1906-11-08,1906,11,8,NA
slipperpeter1984,Fisher,QLD,1984-12-01,1,12,1984,No,Defeated,NA,1987-07-11,1987,7,11,NA
slipperpeter1984,Fisher,QLD,1993-03-13,13,3,1993,No,Defeated,NA,2013-09-07,2013,9,7,NA
smithalbert1943,Wakefield,SA,1943-08-21,21,8,1943,No,Defeated,NA,1946-09-28,1946,9,28,NA
smithanthony1996,Dickson,QLD,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
smithanthony2001,Casey,VIC,2001-11-10,10,11,2001,No,NA,NA,NA,NA,NA,NA,NA
smitharthur1901,Parkes,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1919-12-13,1919,12,13,NA
smithsilvia1993,Bass,TAS,1993-03-13,13,3,1993,No,Defeated,NA,1996-03-02,1996,3,2,NA
smithstephen1993,Perth,WA,1993-03-13,13,3,1993,No,Retired,NA,2013-08-05,2013,8,5,NA
smithsydney1901,Macquarie,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1906-12-12,1906,12,12,NA
smithwarwick1984,Bass,TAS,1984-12-01,1,12,1984,No,Defeated,NA,1993-03-13,1993,3,13,NA
smithwarwick1984,Bass,TAS,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
smithwilliam1910,Denison,TAS,1910-04-13,13,4,1910,No,Defeated,NA,1922-12-16,1922,12,16,NA
smythbrendan1995,Canberra,ACT,1995-03-25,25,3,1995,Yes,Defeated,NA,1996-03-02,1996,3,2,NA
smythlaura2010,La Trobe,VIC,2010-08-21,21,8,2010,No,Defeated,NA,2013-09-07,2013,9,7,NA
sneddenbilly1955,Bruce,VIC,1955-12-10,10,12,1955,No,Resigned,NA,1983-04-21,1983,4,21,NA
snowjames1983,Eden-Monaro,NSW,1983-03-05,5,3,1983,No,Defeated,NA,1996-03-02,1996,3,2,NA
snowdonwarren1987,Northern Territory,NT,1987-07-11,11,7,1987,No,Defeated,NA,1996-03-02,1996,3,2,NA
snowdonwarren1987,Northern Territory,NT,1998-10-03,3,10,1998,No,Until elected for Lingiari,1,2001-11-10,2001,11,10,NA
snowdonwarren1987,Lingiari,NT,2001-11-10,10,11,2001,No,NA,NA,NA,NA,NA,NA,NA
solomonelias1901,Fremantle,WA,1901-03-29,29,3,1901,No,Defeated,NA,1903-12-16,1903,12,16,NA
solomonrobert1969,Denison,TAS,1969-10-25,25,10,1969,No,Defeated,NA,1972-12-02,1972,12,2,NA
solomonvaiben1901,South Australia,SA,1901-03-30,30,3,1901,No,Defeated,NA,1903-12-16,1903,12,16,NA
somlyayalexander1990,Fairfax,QLD,1990-03-24,24,3,1990,No,Retired,NA,2013-08-05,2013,8,5,NA
southcottandrew1996,Boothby,SA,1996-03-02,2,3,1996,No,Retired,NA,2016-05-09,2016,5,9,NA
spencewilliam1901,Darling,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1917-05-05,1917,5,5,NA
spencewilliam1901,Darwin,TAS,1917-06-30,30,6,1917,Yes,Defeated,NA,1919-12-13,1919,12,13,Name of Darwin electorate changed to Braddon by resolution of Parliament following the redistribution of electoral boundaries 1955.
spenderjohn1980,North Sydney,NSW,1980-10-18,18,10,1980,No,Defeated,NA,1990-03-24,1990,3,24,NA
spenderpercy1937,Warringah,NSW,1937-10-23,23,10,1937,No,Retired,NA,1951-03-19,1951,3,19,NA
spoonereric1940,Robertson,NSW,1940-09-21,21,9,1940,No,Defeated,NA,1943-08-21,1943,8,21,NA
spurrlancelot1939,Wilmot,TAS,1939-05-27,27,5,1939,Yes,Defeated,NA,1940-09-21,1940,9,21,NA
staceyfred1931,Adelaide,SA,1931-12-19,19,12,1931,No,Defeated,NA,1943-08-21,1943,8,21,NA
staleytony1970,Chisholm,VIC,1970-09-19,19,9,1970,Yes,Retired,NA,1980-09-19,1980,9,19,NA
stanleyanne2016,Werriwa,NSW,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
staplespeter1983,Diamond Valley,VIC,1983-03-05,5,3,1983,No,Until elected for Jagajaga,1,1984-12-01,1984,12,1,NA
staplespeter1983,Jagajaga,VIC,1984-12-01,1,12,1984,No,Retired,NA,1996-01-29,1996,1,29,NA
steedmanalan1983,Casey,VIC,1983-03-05,5,3,1983,No,Defeated,NA,1984-12-01,1984,12,1,NA
stewartfrank1953,Lang,NSW,1953-08-29,29,8,1953,Yes,Until elected for Grayndler,1,1977-12-10,1977,12,10,NA
stewartfrank1953,Grayndler,NSW,1977-12-10,10,12,1977,No,Died,NA,1979-04-16,1979,4,16,NA
stewartfrederick1931,Parramatta,NSW,1931-12-19,19,12,1931,No,Retired,NA,1946-08-16,1946,8,16,NA
stewartpercy1919,Wimmera,VIC,1919-12-13,13,12,1919,No,Died,NA,1931-10-14,1931,10,14,NA
stokesphilip1955,Maribyrnong,VIC,1955-12-10,10,12,1955,No,Defeated,NA,1969-10-25,1969,10,25,NA
stonesharman1996,Murray,VIC,1996-03-02,2,3,1996,No,Retired,NA,2016-05-09,2016,5,9,NA
storrerdavid1903,Bass,TAS,1903-12-16,16,12,1903,No,Defeated,NA,1910-04-13,1910,4,13,NA
storywilliam1917,Boothby,SA,1917-05-05,5,5,1917,No,Defeated,NA,1922-12-16,1922,12,16,NA
streetanthony1966,Corangamite,VIC,1966-11-26,26,11,1966,No,Resigned,NA,1984-01-18,1984,1,18,NA
streetgeoffrey1934,Corangamite,VIC,1934-09-15,15,9,1934,No,Died,NA,1940-08-13,1940,8,13,NA
stummjacob1913,Lilley,QLD,1913-05-31,31,5,1913,No,Retired,NA,1917-03-26,1917,3,26,NA
sudmalisann2013,Gilmore,NSW,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
sukkarmichael2013,Deakin,VIC,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
sullivanjohn1974,Riverina,NSW,1974-05-18,18,5,1974,No,Defeated,NA,1977-12-10,1977,12,10,NA
sullivanjonathan2007,Longman,QLD,2007-11-24,24,11,2007,No,Defeated,NA,2010-08-21,2010,8,21,NA
sullivankathy1984,Moncrieff,QLD,1984-12-01,1,12,1984,No,Retired,NA,2001-10-08,2001,10,8,NA
swanwayne1993,Lilley,QLD,1993-03-13,13,3,1993,No,Defeated,NA,1996-03-02,1996,3,2,NA
swanwayne1993,Lilley,QLD,1998-10-03,3,10,1998,No,NA,NA,NA,NA,NA,NA,NA
swansonmeryl2016,Paterson,NSW,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
swartzreginald1949,Darling Downs,QLD,1949-12-10,10,12,1949,No,Retired,NA,1972-11-02,1972,11,2,NA
symonmichael2007,Deakin,VIC,2007-11-24,24,11,2007,No,Defeated,NA,2013-09-07,2013,9,7,NA
tamblinggrant1980,Northern Territory,NT,1980-10-18,18,10,1980,No,Defeated,NA,1983-03-05,1983,3,5,NA
tannerlindsay1993,Melbourne,VIC,1993-03-13,13,3,1993,No,Retired,NA,2010-07-19,2010,7,19,NA
taylorangus2013,Hume,NSW,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
taylorwilliam1988,Groom,QLD,1988-04-09,9,4,1988,Yes,Retired,NA,1998-08-31,1998,8,31,NA
tehandaniel2010,Wannon,VIC,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
templemansusan2016,Macquarie,NSW,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
theodoreedward1927,Dalley,NSW,1927-02-26,26,2,1927,Yes,Defeated,NA,1931-12-19,1931,12,19,NA
theophanousandrew1980,Burke,VIC,1980-10-18,18,10,1980,No,Until elected for Calwell,1,1984-12-01,1984,12,1,NA
theophanousandrew1980,Calwell,VIC,1984-12-01,1,12,1984,No,Defeated,NA,2001-11-10,2001,11,10,NA
thistlethwaitematthew2013,Kingsford Smith,NSW,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,Same as Kingsford-Smith - name was changed in 2001
thomasjosiah1901,Barrier,NSW,1901-03-29,29,3,1901,No,Retired,NA,1917-03-26,1917,3,26,NA
thompsonalbert1946,Hindmarsh,SA,1946-09-28,28,9,1946,No,Until elected for Port Adelaide,1,1949-12-10,1949,12,10,NA
thompsonalbert1946,Port Adelaide,SA,1949-12-10,10,12,1949,No,Retired,NA,1963-11-01,1963,11,1,NA
thompsoncameron1998,Blair,QLD,1998-10-03,3,10,1998,No,Defeated,NA,2007-11-24,2007,11,24,NA
thompsonvictor1922,New England,NSW,1922-12-16,16,12,1922,No,Defeated,NA,1940-09-21,1940,9,21,NA
thomsonandrew1995,Wentworth,NSW,1995-04-08,8,4,1995,Yes,Retired,NA,2001-10-08,2001,10,8,NA
thomsoncraig2007,Dobell,NSW,2007-11-24,24,11,2007,No,Defeated,NA,2013-09-07,2013,9,7,NA
thomsondavidalexander1903,Capricornia,QLD,1903-12-16,16,12,1903,No,Defeated,NA,1906-12-12,1906,12,12,NA
thomsondavidscott1975,Leichhardt,QLD,1975-12-13,13,12,1975,No,Defeated,NA,1983-03-05,1983,3,5,NA
thomsondugald1901,North Sydney,NSW,1901-03-29,29,3,1901,No,Retired,NA,1910-02-19,1910,2,19,NA
thomsonjohn1906,Cowper,NSW,1906-12-12,12,12,1906,No,Defeated,NA,1919-12-13,1919,12,13,NA
thomsonkelvin1996,Wills,VIC,1996-03-02,2,3,1996,No,Retired,NA,2016-05-09,2016,5,9,NA
thorburnray1972,Cook,NSW,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,1975,12,13,NA
thorbyharold1931,Calare,NSW,1931-12-19,19,12,1931,No,Defeated,NA,1940-09-21,1940,9,21,NA
ticehurstken2001,Dobell,NSW,2001-11-10,10,11,2001,No,Defeated,NA,2007-11-24,2007,11,24,NA
ticknerrobert1984,Hughes,NSW,1984-02-18,18,2,1984,Yes,Defeated,NA,1996-03-02,1996,3,2,NA
timsonthomas1949,Higinbotham,VIC,1949-12-10,10,12,1949,No,Died,NA,1960-10-16,1960,10,16,NA
tollnerdavid2001,Solomon,NT,2001-11-10,10,11,2001,No,Defeated,NA,2007-11-24,2007,11,24,NA
townleyathol1949,Denison,TAS,1949-12-10,10,12,1949,No,Died,NA,1963-12-24,1963,12,24,NA
treloarthomas1949,Gwydir,NSW,1949-12-10,10,12,1949,No,Died,NA,1953-11-15,1953,11,15,NA
trevorchris2007,Flynn,QLD,2007-11-24,24,11,2007,No,Defeated,NA,2010-08-21,2010,8,21,NA
trusswarren1990,Wide Bay,QLD,1990-03-24,24,3,1990,No,Retired,NA,2016-05-09,2016,5,9,NA
tuckeycharles1980,O'Connor,WA,1980-10-18,18,10,1980,No,Defeated,NA,2010-08-21,2010,8,21,NA
tudgealan2010,Aston,VIC,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
tudorfrank1901,Yarra,VIC,1901-03-29,29,3,1901,No,Died,NA,1922-01-10,1922,1,10,NA
tullyjames1928,Barton,NSW,1928-11-17,17,11,1928,No,Defeated,NA,1931-12-19,1931,12,19,NA
turnbullmalcolm2004,Wentworth,NSW,2004-10-09,9,10,2004,No,NA,NA,NA,NA,NA,NA,NA
turnbullwinton1946,Wimmera,VIC,1946-02-09,9,2,1946,Yes,Until elected for Mallee,1,1949-12-10,1949,12,10,NA
turnbullwinton1946,Mallee,VIC,1949-12-10,10,12,1949,No,Retired,NA,1972-11-02,1972,11,2,NA
turnerhenry1952,Bradfield,NSW,1952-12-20,20,12,1952,Yes,Retired,NA,1974-04-11,1974,4,11,NA
turnergeorge1901,Balaclava,VIC,1901-03-29,29,3,1901,No,Retired,NA,1906-11-08,1906,11,8,NA
turnourjames2007,Leichhardt,QLD,2007-11-24,24,11,2007,No,Defeated,NA,2010-08-21,2010,8,21,NA
urentom1958,Reid,NSW,1958-11-22,22,11,1958,No,Retired,NA,1990-02-19,1990,2,19,NA
vailemark1993,Lyne,NSW,1993-03-13,13,3,1993,No,Resigned,NA,2008-07-30,2008,7,30,NA
valedanna1996,Hughes,NSW,1996-03-02,2,3,1996,No,Retired,NA,2010-07-19,2010,7,19,NA
vamvakinoumaria2001,Calwell,VIC,2001-11-10,10,11,2001,No,NA,NA,NA,NA,NA,NA,NA
vanmanenalbertus2010,Forde,QLD,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
varvarisnickolas2013,Barton,NSW,2013-09-07,7,9,2013,No,Defeated,NA,2016-07-02,2016,7,2,NA
vastaross2004,Bonner,QLD,2004-10-09,9,10,2004,No,Defeated,NA,2007-11-24,2007,11,24,NA
vastaross2004,Bonner,QLD,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
vinerian1972,Stirling,WA,1972-12-02,2,12,1972,No,Defeated,NA,1983-03-05,1983,3,5,NA
wakelinbarry1993,Grey,SA,1993-03-13,13,3,1993,No,Retired,NA,2007-10-17,2007,10,17,NA
walkerfrancis1990,Robertson,NSW,1990-03-24,24,3,1990,No,Defeated,NA,1996-03-02,1996,3,2,NA
wallaceandrew2016,Fisher,QLD,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
wallacecornelius1917,West Sydney,NSW,1917-05-05,5,5,1917,No,Defeated,NA,1919-12-13,1919,12,13,NA
wallislaurie1969,Grey,SA,1969-10-25,25,10,1969,No,Retired,NA,1983-02-04,1983,2,4,NA
wardedward1931,East Sydney,NSW,1931-03-07,7,3,1931,Yes,Defeated,NA,1931-12-19,1931,12,19,NA
wardedward1931,East Sydney,NSW,1932-02-06,6,2,1932,Yes,Died,NA,1963-07-31,1963,7,31,NA
washermalcolm1998,Moore,WA,1998-10-03,3,10,1998,No,Retired,NA,2013-08-05,2013,8,5,NA
watkinsdavid1901,Newcastle,NSW,1901-03-29,29,3,1901,No,Died,NA,1935-04-08,1935,4,8,NA
watkinsdavidoliver1935,Newcastle,NSW,1935-06-01,1,6,1935,Yes,Retired,NA,1958-10-14,1958,10,14,NA
watsondavid1984,Forde,QLD,1984-12-01,1,12,1984,No,Defeated,NA,1987-07-11,1987,7,11,NA
watsonjohn1901,Bland,NSW,1901-03-29,29,3,1901,No,Until elected for South Sydney,1,1906-12-12,1906,12,12,NA
watsonjohn1901,South Sydney,NSW,1906-12-12,12,12,1906,No,Retired,NA,1910-02-19,1910,2,19,NA
watsonwilliam1922,Fremantle,WA,1922-12-16,16,12,1922,No,Retired,NA,1928-10-09,1928,10,9,NA
watsonwilliam1922,Fremantle,WA,1931-12-19,19,12,1931,No,Retired,NA,1934-08-07,1934,8,7,NA
wattwilliam1914,Balaclava,VIC,1914-09-05,5,9,1914,No,Resigned,NA,1929-07-05,1929,7,5,NA
wattstimothy2013,Gellibrand,VIC,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
webbcharles1954,Swan,WA,1954-05-29,29,5,1954,No,Until elected for Stirling,1,1955-12-10,1955,12,10,NA
webbcharles1954,Stirling,WA,1955-12-10,10,12,1955,No,Defeated,NA,1958-11-22,1958,11,22,NA
webbcharles1954,Stirling,WA,1961-12-09,9,12,1961,No,Defeated,NA,1972-12-02,1972,12,2,NA
websteralasdair1984,Macquarie,NSW,1984-12-01,1,12,1984,No,Defeated,NA,1993-03-13,1993,3,13,NA
websterwilliam1903,Gwydir,NSW,1903-12-16,16,12,1903,No,Defeated,NA,1919-12-13,1919,12,13,NA
wellsdeane1983,Petrie,QLD,1983-03-05,5,3,1983,No,Defeated,NA,1984-12-01,1984,12,1,NA
wentworthwilliam1949,Mackellar,NSW,1949-12-10,10,12,1949,No,Retired,NA,1977-11-10,1977,11,10,NA
westandrea1996,Bowman,QLD,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
westjohn1910,East Sydney,NSW,1910-04-13,13,4,1910,No,Died,NA,1931-02-05,1931,2,5,NA
weststewart1977,Cunningham,NSW,1977-10-15,15,10,1977,Yes,Retired,NA,1993-02-08,1993,2,8,NA
whanbob1972,Eden-Monaro,NSW,1972-12-02,2,12,1972,No,Defeated,NA,1975-12-13,1975,12,13,NA
wheelerroy1949,Mitchell,NSW,1949-12-10,10,12,1949,No,Defeated,NA,1961-12-09,1961,12,9,NA
whitepeter1981,McPherson,QLD,1981-02-21,21,2,1981,Yes,Retired,NA,1990-02-19,1990,2,19,NA
whitethomas1929,Balaclava,VIC,1929-08-03,3,8,1929,Yes,Resigned,NA,1951-06-20,1951,6,20,NA
whiteleybrett2013,Braddon,TAS,2013-09-07,7,9,2013,No,Defeated,NA,2016-07-02,2016,7,2,NA
whitlamtony1975,Grayndler,NSW,1975-12-13,13,12,1975,No,Retired,NA,1977-11-10,1977,11,10,NA
whitlamgough1952,Werriwa,NSW,1952-11-29,29,11,1952,Yes,Resigned,NA,1978-07-31,1978,7,31,NA
whitsittjoshua1922,Darwin,TAS,1922-12-16,16,12,1922,No,Retired,NA,1925-10-03,1925,10,3,Name of Darwin electorate changed to Braddon by resolution of Parliament following the redistribution of electoral boundaries 1955.
whittornraymond1960,Balaclava,VIC,1960-07-16,16,7,1960,Yes,Retired,NA,1974-04-11,1974,4,11,NA
wickslucy2013,Robertson,NSW,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
wienholtarnold1919,Moreton,QLD,1919-12-13,13,12,1919,No,Retired,NA,1922-11-06,1922,11,6,NA
wightbruce1949,Lilley,QLD,1949-12-10,10,12,1949,No,Defeated,NA,1961-12-09,1961,12,9,NA
wilkieandrew2010,Denison,TAS,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
wilkiekim1998,Swan,WA,1998-10-03,3,10,1998,No,Defeated,NA,2007-11-24,2007,11,24,NA
wilkinsonjames1901,Moreton,QLD,1901-03-30,30,3,1901,No,Defeated,NA,1906-12-12,1906,12,12,NA
wilkswilliam1901,Dalley,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1910-04-13,1910,4,13,NA
williamsdaryl1993,Tangney,WA,1993-03-13,13,3,1993,No,Retired,NA,2004-08-31,2004,8,31,NA
williamsmatthew2013,Hindmarsh,SA,2013-09-07,7,9,2013,No,Defeated,NA,2016-07-02,2016,7,2,NA
williamsthomas1943,Robertson,NSW,1943-08-21,21,8,1943,No,Defeated,NA,1949-12-10,1949,12,10,NA
willishenry1901,Robertson,NSW,1901-03-29,29,3,1901,No,Defeated,NA,1910-04-13,1910,4,13,NA
willisralph1972,Gellibrand,VIC,1972-12-02,2,12,1972,No,Retired,NA,1998-08-31,1998,8,31,NA
wilsonalexander1937,Wimmera,VIC,1937-10-23,23,10,1937,No,Resigned,NA,1945-12-31,1945,12,31,NA
wilsonian1966,Sturt,SA,1966-11-26,26,11,1966,No,Defeated,NA,1969-10-25,1969,10,25,NA
wilsonian1966,Sturt,SA,1972-12-02,2,12,1972,No,Retired,NA,1993-02-08,1993,2,8,NA
wilsonjohn1903,Corangamite,VIC,1903-12-16,16,12,1903,No,Defeated,NA,1910-04-13,1910,4,13,NA
wilsonjoshua2016,Fremantle,WA,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
wilsonkeith1949,Sturt,SA,1949-12-10,10,12,1949,No,Defeated,NA,1954-05-29,1954,5,29,NA
wilsonkeith1949,Sturt,SA,1955-12-10,10,12,1955,No,Retired,NA,1966-10-31,1966,10,31,NA
wilsonrichard2013,O'Connor,WA,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
wilsontimothy2016,Goldstein,VIC,2016-07-02,2,7,2016,No,NA,NA,NA,NA,NA,NA,NA
wiltongregory1996,Isaacs,VIC,1996-03-02,2,3,1996,No,Died,NA,2000-06-14,2000,6,14,NA
windsorantony2001,New England,NSW,2001-11-10,10,11,2001,No,Retired,NA,2013-08-05,2013,8,5,NA
wisegeorge1906,Gippsland,VIC,1906-12-12,12,12,1906,No,Defeated,NA,1913-05-31,1913,5,31,NA
wisegeorge1906,Gippsland,VIC,1914-09-05,5,9,1914,No,Defeated,NA,1922-12-16,1922,12,16,NA
woodjason2004,La Trobe,VIC,2004-10-09,9,10,2004,No,Defeated,NA,2010-08-21,2010,8,21,NA
woodjason2004,La Trobe,VIC,2013-09-07,7,9,2013,No,NA,NA,NA,NA,NA,NA,NA
woodsharry1990,Page,NSW,1990-03-24,24,3,1990,No,Defeated,NA,1996-03-02,1996,3,2,NA
woodsrobert1987,Lowe,NSW,1987-07-11,11,7,1987,No,Defeated,NA,1993-03-13,1993,3,13,NA
wooldridgemichael1987,Chisholm,VIC,1987-07-11,11,7,1987,No,Retired,NA,2001-10-08,2001,10,8,NA
worthtrish1993,Adelaide,SA,1993-03-13,13,3,1993,No,Defeated,NA,2004-10-09,2004,10,9,NA
wrightkeith1984,Capricornia,QLD,1984-12-01,1,12,1984,No,Defeated,NA,1993-03-13,1993,3,13,NA
wyattkenneth2010,Hasluck,WA,2010-08-21,21,8,2010,No,NA,NA,NA,NA,NA,NA,NA
wynneagar1906,Balaclava,VIC,1906-12-12,12,12,1906,No,Retired,NA,1914-07-30,1914,7,30,NA
yatesgeorge1914,Adelaide,SA,1914-01-10,10,1,1914,Yes,Defeated,NA,1919-12-13,1919,12,13,NA
yatesgeorge1914,Adelaide,SA,1922-12-16,16,12,1922,No,Defeated,NA,1931-12-19,1931,12,19,NA
yateswilliam1975,Holt,VIC,1975-12-13,13,12,1975,No,Defeated,NA,1980-10-18,1980,10,18,NA
youngmick1974,Port Adelaide,SA,1974-05-18,18,5,1974,No,Resigned,NA,1988-02-08,1988,2,8,NA
zahrachristian1998,McMillan,VIC,1998-10-03,3,10,1998,No,Defeated,NA,2004-10-09,2004,10,9,NA
zammitpaul1996,Lowe,NSW,1996-03-02,2,3,1996,No,Defeated,NA,1998-10-03,1998,10,3,NA
zappiaantonio2007,Makin,SA,2007-11-24,24,11,2007,No,NA,NA,NA,NA,NA,NA,NA
zimmermantrent2015,North Sydney,NSW,2015-12-05,5,12,2015,Yes,NA,NA,NA,NA,NA,NA,NA
