sitting,topic,gov,median,upper,lower
278,1,24,-1.4326395182558143,-1.22695995433135,-1.634457359004606
278,2,24,-1.3602950381183887,-1.160772537552166,-1.5936446889913467
278,3,24,-1.0392067518944894,-0.8291263193091771,-1.2129651636084353
278,4,24,-0.15548682020494103,0.1297995507661261,-0.4528873675585099
278,5,24,-1.571536506062895,-1.392191300724336,-1.8419612863141457
278,6,24,-0.04323678587609581,0.24478243493250573,-0.3778055151994232
278,7,24,-0.3862924936059974,-0.1469326969055641,-0.6360955462489446
278,8,24,-0.7413751616793647,-0.4563364736745954,-1.0128727242405229
278,9,24,-1.3094528036815385,-1.0881849817484575,-1.5141006665557315
278,10,24,-0.9468793354260181,-0.7305753388999551,-1.2037240734836316
278,11,24,-1.2267873033261583,-0.9478669099471653,-1.5801854938737934
278,12,24,-1.2367319085902149,-1.024672956791216,-1.465611527397693
278,13,24,-1.2032533811818136,-0.9416918997589758,-1.4591115005478694
278,14,24,-2.118433834380481,-1.904865454547122,-2.3508114748306466
278,15,24,-1.324335406477609,-1.118220131428364,-1.5561591552811371
278,16,24,-0.30418911858377673,-0.12818824356550532,-0.4851437378411541
278,17,24,-1.923572968876,-1.7324874791344629,-2.1233206453465656
278,18,24,-1.274718369530627,-0.9666443666606186,-1.6298303143244308
278,19,24,-1.77540012677233,-1.4393511809519741,-2.145523368400104
278,20,24,-1.0289854852849987,-0.7429776914409266,-1.310262080473961
278,21,24,-1.237941750131496,-0.9196674851283914,-1.5237581871236212
278,22,24,0.9533150580315659,1.1682171473809215,0.7191530857601655
278,23,24,-1.2296607350069202,-0.9963828838144347,-1.4545560418915224
278,24,24,-2.1610289051734135,-1.939672371042164,-2.4016775142923428
278,25,24,-1.3514332611165885,-1.1445082397589443,-1.5704140748978708
278,26,24,-1.8054121879526497,-1.571750889452809,-2.0327310094929354
278,27,24,-0.8188834202664819,-0.5237405850486946,-1.1283527434096703
278,28,24,-1.585593152042486,-1.387419852273248,-1.7832817851354377
278,29,24,-1.3620064992778567,-1.1139389063992755,-1.6087524259669796
278,30,24,-1.6230885228967482,-1.3721519046483979,-1.8313706162497558
278,31,24,-1.0611247949361013,-0.8213476977886872,-1.3121058653822446
278,32,24,-1.0778122722960317,-0.76877164363503,-1.4027672188319391
278,33,24,-2.0086920410624343,-1.7988489759101054,-2.242491317361755
278,34,24,-1.0870817350607003,-0.8974107160414289,-1.3270729741882317
278,35,24,-2.155936635391095,-1.9182321700014948,-2.358899891181662
278,36,24,-1.8920815661439159,-1.7089338231275049,-2.065309978413254
278,37,24,0.11232075725380802,0.3701590403555853,-0.1851095345710878
278,38,24,-1.9847592737416115,-1.7821045136262998,-2.2006610795711814
278,39,24,-2.2879150553634005,-2.0769466433642902,-2.5021987197568154
278,40,24,-1.2647448094847225,-0.9519865923267508,-1.6127810596976748
279,1,24,-1.409998848901397,-1.1919611632606384,-1.6361740672558154
279,2,24,-1.3268679469638185,-1.0888798637380757,-1.5902229663078595
279,3,24,-1.0464932590922564,-0.8324585759673343,-1.2766556533335351
279,4,24,-0.4258189400336262,0.009716933610658585,-0.9026650170516863
279,5,24,-1.5474334008940287,-1.3360470980752883,-1.8530179032127216
279,6,24,-0.9627159714837576,-0.4943146876351106,-1.5333660379030931
279,7,24,-0.46933548149897586,-0.1927648403826476,-0.814546771606627
279,8,24,-1.0068580242145235,-0.7141527718463807,-1.4381041140592232
279,9,24,-1.3352938311753892,-1.1081314817221932,-1.5994577145719993
279,10,24,-0.9302996225911202,-0.6581029721669687,-1.2549445750761314
279,11,24,-1.125177588165927,-0.6742668442218843,-1.6285867530683604
279,12,24,-1.2345479198696552,-0.9578984419829002,-1.4988616877169019
279,13,24,-1.2667900561246959,-0.9482256619418516,-1.6082895170193883
279,14,24,-2.1139126553949392,-1.9032443540603738,-2.378891793418722
279,15,24,-1.3112924134635227,-1.093857164441985,-1.5876421073064304
279,16,24,-0.2790934976990189,-0.09411476901123508,-0.45840346261321036
279,17,24,-1.8995074838673456,-1.675006787591272,-2.113128138474673
279,18,24,-1.1589277173962835,-0.654721704893499,-1.76630792128058
279,19,24,-1.966136335749538,-1.3930751469576317,-2.730242306764986
279,20,24,-0.9498430346900957,-0.531077014696747,-1.3463780860316836
279,21,24,-1.3187407128090594,-0.960862202106989,-1.6508766313112575
279,22,24,0.8888191182040486,1.2428656610514497,0.43394736991547694
279,23,24,-1.2514821187940368,-0.9975322008270158,-1.5204070307701418
279,24,24,-2.163648996190661,-1.9427656650310785,-2.4292538138514974
279,25,24,-1.346927175468621,-1.0999308583589584,-1.6033049816783245
279,26,24,-1.7989796655381523,-1.5335837690916794,-2.0506629024663385
279,27,24,-0.8170300458808532,-0.37592725340777805,-1.2974389474776566
279,28,24,-1.5760280617898181,-1.3598939496449274,-1.8066684101259325
279,29,24,-1.4242793240323053,-1.1952313554033396,-1.6880574684927838
279,30,24,-1.6285135527684296,-1.3521436621831755,-1.8783032620049291
279,31,24,-1.005157586549848,-0.7349315089004644,-1.302663918814916
279,32,24,-0.8343881460943208,-0.34393457973606195,-1.3361173175680952
279,33,24,-2.0351566720938594,-1.8084696923111996,-2.2807075080385593
279,34,24,-1.1114316042512158,-0.9218427289788943,-1.4950707318344305
279,35,24,-2.137660543483231,-1.8947484785209296,-2.364929718619883
279,36,24,-1.8784151679164467,-1.6663373324875086,-2.065627854921285
279,37,24,-0.14868613265403918,0.2737091599141149,-0.6589768843194095
279,38,24,-1.9779584155140144,-1.7566649933421208,-2.207344682918913
279,39,24,-2.290313125685257,-2.0650108854282827,-2.5263698077232037
279,40,24,-0.9525641114204386,-0.46259297773327185,-1.581928538736325
280,1,24,-1.3909405786597873,-1.1781023891503764,-1.6067818558954141
280,2,24,-1.2890835140960057,-1.0010484267374984,-1.5240821542912413
280,3,24,-1.027173959203696,-0.8205395281049214,-1.252306731930704
280,4,24,-0.7141668216791226,-0.38598378059718863,-1.0759547421900595
280,5,24,-1.5139537794604858,-1.299064024067934,-1.7593439797487416
280,6,24,-0.9185874378440675,-0.5439782675596785,-1.3130286080392886
280,7,24,-0.3771175069710429,-0.10325154929826241,-0.6870228649118603
280,8,24,-0.9006713742838459,-0.6802838686979269,-1.2399803629951487
280,9,24,-1.32886326277626,-1.1131427314692088,-1.5584792606722633
280,10,24,-0.8493677243681199,-0.5406561332238687,-1.0952913742557657
280,11,24,-1.1375895393188222,-0.7912947220536564,-1.5334254502404583
280,12,24,-1.2158093090860125,-0.8977235251414911,-1.461726555062474
280,13,24,-1.1797516096602925,-0.8771885178665867,-1.4879800379858916
280,14,24,-2.093935165526986,-1.8906742566651082,-2.331276339520337
280,15,24,-1.3365559594607452,-1.1292943570155864,-1.5937582887230282
280,16,24,-0.2473868655444268,-0.060714416578244154,-0.41947194124234044
280,17,24,-1.861672863002716,-1.614386473735934,-2.087869264188931
280,18,24,-0.9271377196995236,-0.5557861963082001,-1.3489883833822711
280,19,24,-1.6650093207607803,-1.2531244804334278,-2.1167494613195403
280,20,24,-0.9833728690810922,-0.679376287295454,-1.3207350446723998
280,21,24,-1.4190641579814445,-1.154737329816397,-1.771888914949299
280,22,24,0.7676836621922125,1.0370997591165798,0.46292942259239617
280,23,24,-1.2334412034404805,-0.988246071287926,-1.5110794792896187
280,24,24,-2.165431366999858,-1.9302206834604616,-2.427648000268744
280,25,24,-1.3011827115209618,-1.0618241340022598,-1.533982406023512
280,26,24,-1.7587764046767334,-1.467450643600702,-2.021862787939864
280,27,24,-0.8411831208147158,-0.5011608861945898,-1.2264592293605923
280,28,24,-1.5498422995607406,-1.3272395313511596,-1.7947088155193653
280,29,24,-1.4002988284853561,-1.151684897939028,-1.643605270373657
280,30,24,-1.6565616278011361,-1.3895273190343296,-1.8986887609527408
280,31,24,-0.9560104323612519,-0.6864762243012362,-1.223360783554164
280,32,24,-1.199759227658451,-0.8660010934935,-1.618010155488127
280,33,24,-2.032758478946908,-1.7828385549381691,-2.254963065295924
280,34,24,-1.0419150596753197,-0.7789808448026178,-1.2827730379203814
280,35,24,-2.117692911661503,-1.8938655616771691,-2.327985000768493
280,36,24,-1.8784598194053752,-1.6698368406999582,-2.0757137634029688
280,37,24,0.389663989807568,0.7056245775808296,0.01048659847980943
280,38,24,-1.9678019907399256,-1.7633030798065965,-2.200697158994631
